CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G
"2268964",2,"1","N","F",38,"A","-","S","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"A",2004,"MERCURY","A","01","00","A","","-","-"
"2268984",1,"1","Y","F",31,"A","-","N","L","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2005,"BMW","A","01","00","O","","-","-"
"2268984",2,"1","N","F",35,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2006,"HYUNDAI","A","01","00","W","","-","-"
"2271107",1,"1","N","F",30,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2005,"MAZDA","A","07","00","W","","-","-"
"2271107",2,"1","Y","-",998,"A","-","S","B","-","","-","3","-","-","- ",,"","N","-",0,0,"J",,"LEXUS","A","01","00","","","-","-"
"2271113",1,"1","N","M",48,"A","-","N","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"R",2001,"MAZDA","A","01","00","W","","-","-"
"2271113",2,"1","N","M",53,"A","-","N","P","G","Y","-","3","-","-","- ",,"","H","-",0,0,"R",1988,"FORD","D","22","00","W","","-","-"
"2273790",1,"1","Y","M",20,"A","-","S","L","G","N","-","3","-","-","- ",,"","N","-",0,1,"R",2000,"DODGE","A","01","00","H","","-","-"
"2277225",1,"1","Y","F",26,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2004,"HONDA","A","01","00","A","","-","-"
"2277225",2,"1","N","F",26,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1999,"TOYOTA","A","01","00","W","","-","-"
"2277225",3,"1","N","M",20,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1999,"ACURA","A","01","00","A","","-","-"
"2277237",1,"1","Y","M",33,"C","-","N","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"B",2001,"MITSUBISHI","A","01","00","W","","-","-"
"2277237",2,"1","N","F",34,"A","-","N","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"A",2005,"TOYOTA","A","01","00","A","","-","-"
"2277274",1,"1","Y","F",21,"B","-","N","M","H","Y","-","3","-","","25",22350,"","A","H",0,1,"C",1999,"TOYOTA","D","22","00","W","","-","-"
"2277279",1,"1","Y","M",20,"A","-","N","M","G","N","-","3","-","-","- ",,"","H","-",0,0,"R",1994,"AUDI","A","01","00","W","","-","-"
"2277933",1,"1","Y","M",55,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2001,"CHEVROLET","A","01","00","W","","-","-"
"2277933",2,"1","N","F",40,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"A",2003,"ISUZU","A","07","00","W","","-","-"
"2277933",3,"1","N","M",70,"A","-","S","P","G","Y","-","3","-","-","- ",,"","N","-",0,1,"A",1987,"ACURA","A","01","00","W","","-","-"
"2278232",1,"1","Y","F",35,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2002,"HONDA","A","01","00","A","","-","-"
"2278711",1,"1","Y","M",20,"A","-","S","L","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2005,"MAZDA","A","01","00","A","","-","-"
"2278711",2,"1","N","F",49,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"H",2002,"MERCEDES-BENZ","A","01","00","A","","-","-"
"2281767",1,"1","Y","M",27,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2005,"ACURA","A","01","00","W","","-","-"
"2281767",2,"1","N","F",34,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"A",2004,"HONDA","A","07","00","A","","-","-"
"2281768",1,"1","Y","F",19,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"J",2005,"TOYOTA","A","07","00","W","","-","-"
"2281768",2,"1","N","M",35,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2003,"FORD","A","01","00","W","","-","-"
"2281768",3,"1","N","F",35,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2006,"BMW","A","01","00","W","","-","-"
"2281773",1,"1","Y","F",22,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2005,"HONDA","A","01","00","O","","-","-"
"2281773",2,"1","N","F",59,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"H",2005,"FORD","A","01","00","W","","-","-"
"2286650",1,"1","Y","M",20,"A","-","N","L","G","Y","-","3","-","","25",22350,"","A","-",0,0,"J",1994,"SATURN","A","01","00","A","","-","-"
"2286650",2,"1","N","M",31,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"H",1998,"CHEVROLET","D","22","00","H","","-","-"
"2286650",3,"1","N","M",23,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2004,"NISSAN","-","- ","00","H","","-","-"
"2287216",1,"1","Y","M",38,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"J",2000,"FORD","D","22","00","W","","-","-"
"2287216",2,"1","N","M",17,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1991,"MERCEDES-BENZ","A","01","00","A","","-","-"
"2288575",1,"1","Y","F",25,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1996,"SAAB","A","01","00","W","","-","-"
"2288575",2,"1","N","F",43,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1999,"TOYOTA","A","01","00","A","","-","-"
"2289607",1,"1","Y","M",49,"A","-","S","L","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2002,"HONDA","A","01","00","W","","-","-"
"2289607",2,"1","N","F",26,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1998,"TOYOTA","A","01","00","W","","-","-"
"2289607",3,"1","N","F",38,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2004,"HONDA","A","07","00","W","","-","-"
"2289607",4,"-","N","M",52,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1994,"FORD","A","01","00","B","","-","-"
"2289623",1,"1","Y","M",19,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1996,"TOYOTA","A","01","00","W","","-","-"
"2289623",2,"1","N","M",40,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2003,"TOYOTA","A","01","00","","","-","-"
"2289627",1,"1","Y","F",27,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1997,"NISSAN","A","01","00","A","","-","-"
"2289627",2,"1","N","M",21,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2003,"HONDA","A","01","00","A","","-","-"
"2289627",3,"1","N","F",47,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2000,"TOYOTA","A","01","00","W","","-","-"
"2289635",1,"1","Y","M",23,"A","-","S","M","G","N","-","3","-","-","- ",,"","N","-",0,0,"A",1988,"HONDA","A","01","00","H","","-","-"
"2289635",2,"1","N","F",45,"A","-","W","M","-","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1994,"LEXUS","A","01","00","A","","-","-"
"2289636",1,"1","Y","F",20,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1986,"VOLVO","A","01","00","O","","-","-"
"2289636",2,"1","N","M",32,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2002,"TOYOTA","A","01","00","W","","-","-"
"2290750",1,"1","Y","-",998,"G","G","N","-","B","","-","3","-","-","- ",,"","N","-",0,0,"B",,"-","-","99","00","","","-","-"
"2290750",2,"1","N","F",39,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1992,"MERCEDES-BENZ","A","01","00","A","","-","-"
"2294020",1,"1","N","F",67,"A","-","S","M","G","Y","-","3","-","-","- ",,"","I","-",0,0,"B",1988,"OLDSMOBILE","A","01","00","W","","-","-"
"2294020",2,"1","Y","F",58,"A","-","S","M","G","Y","-","3","-","-","- ",,"","I","-",0,0,"J",2000,"TOYOTA","A","01","00","W","","-","-"
"2294092",1,"1","N","F",59,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2006,"LEXUS","A","01","00","H","","-","-"
"2294092",2,"1","N","F",50,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1997,"MERCURY","A","08","00","A","","-","-"
"2297941",1,"1","Y","F",41,"B","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2004,"HONDA","A","01","00","W","","-","-"
"2297941",2,"1","N","M",44,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1993,"MERCURY","A","01","00","H","","-","-"
"2298020",1,"1","Y","M",25,"A","-","N","L","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1997,"FORD","A","01","00","W","","-","-"
"2298020",2,"1","N","F",47,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"H",1999,"HONDA","A","01","00","W","","-","-"
"2298020",3,"1","N","F",47,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"H",2001,"CHEVROLET","D","22","00","W","","-","-"
"2299783",1,"1","Y","F",79,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"B",2000,"CHEVROLET","A","01","00","W","","-","-"
"2299783",2,"1","N","M",64,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"A",2005,"HONDA","A","01","00","W","","-","-"
"2299783",3,"1","N","F",24,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"A",2000,"LEXUS","A","07","00","A","","-","-"
"2299783",4,"1","N","M",25,"A","-","S","P","G","Y","-","3","-","-","- ",,"","G","-",0,0,"A",1992,"JEEP","A","07","00","W","","-","-"
"2301688",1,"1","Y","M",24,"A","-","N","P","G","Y","-","3","-","-","- ",,"","N","-",0,1,"B",1983,"TOYOTA","D","22","00","W","","-","-"
"2301723",1,"1","Y","M",28,"A","-","S","G","-","Y","-","D","-","-","- ",,"","G","-",0,0,"B",1990,"MITSUBISHI","D","22","00","H","","-","-"
"2301723",2,"1","N","F",19,"A","-","S","G","-","Y","-","C","-","-","- ",,"","G","-",0,0,"A",2003,"TOYOTA","A","01","00","W","","-","-"
"2301789",1,"1","N","F",35,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"H",1998,"HONDA","A","01","00","W","","-","-"
"2301789",2,"1","Y","F",24,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"B",2001,"ACURA","A","08","00","A","","-","-"
"2301797",1,"1","N","F",20,"A","-","S","M","G","Y","-","3","-","-","- ",,"","I","-",0,0,"A",2003,"HONDA","A","01","00","W","","-","-"
"2301797",2,"1","Y","F",61,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1993,"TOYOTA","A","01","00","W","","-","-"
"2301801",1,"1","N","M",64,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"H",2003,"BMW","A","01","00","W","","-","-"
"2301801",2,"1","Y","F",20,"A","-","S","L","G","Y","-","3","-","-","- ",,"","N","-",0,1,"B",2003,"HONDA","A","01","00","W","","-","-"
"2306113",1,"1","Y","F",90,"A","-","N","P","G","Y","-","3","-","-","- ",,"","H","-",0,0,"H",1987,"HONDA","A","01","00","W","","-","-"
"2306113",2,"1","N","M",38,"A","-","N","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"A",2002,"TOYOTA","D","22","00","W","","-","-"
"2306285",1,"1","Y","F",45,"A","-","S","M","G","Y","-","3","-","-","- ",,"","F","-",0,0,"B",1998,"SATURN","A","01","00","W","K","-","-"
"2306285",2,"1","N","M",54,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"H",1998,"CHRYSLER","A","07","00","H","","-","-"
"2306297",1,"1","Y","M",45,"A","-","S","P","G","Y","-","3","-","-","- ",,"","N","-",0,0,"D",1997,"FREIGHTLINER","G","25","33","O","","-","-"
"2309431",1,"1","Y","F",49,"A","-","S","M","G","Y","-","3","-","-","- ",,"","F","G",0,0,"B",2003,"FORD","A","01","00","W","-","-","-"
"2309431",2,"1","N","F",31,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"A",1996,"BMW","A","01","00","W","","-","-"
"2314088",1,"1","Y","-",998,"G","G","S","B","-","","-","3","-","-","- ",,"","G","-",0,0,"B",,"-","A","01","00","","","-","-"
"2314088",2,"1","N","F",52,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"H",2003,"HONDA","A","01","00","A","","-","-"
"2314091",1,"1","Y","F",45,"A","-","N","L","G","N","-","3","-","-","- ",,"","N","-",0,0,"J",1998,"TOYOTA","A","01","00","B","","-","-"
"2314091",2,"1","N","F",42,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2005,"HONDA","A","01","00","W","","-","-"
"2314092",1,"1","N","-",998,"G","G","S","B","-","","-","3","-","-","- ",,"","G","-",0,0,"H",,"-","A","01","00","","","-","-"
"2314092",2,"1","N","M",46,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"H",2004,"TOYOTA","A","01","00","H","","-","-"
"2314092",3,"1","Y","F",22,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"B",1999,"HONDA","A","01","00","A","","-","-"
"2314092",4,"1","N","F",31,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"B",1996,"DODGE","A","08","00","A","","-","-"
"2314151",1,"1","Y","F",23,"A","-","S","P","G","Y","-","1","-","-","- ",,"","G","-",0,0,"B",1989,"TOYOTA","A","01","00","W","","-","-"
"2314151",2,"1","N","F",45,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"A",2000,"DODGE","A","07","00","W","","-","-"
"2320192",1,"1","Y","F",35,"A","-","N","M","-","Y","-","C","-","-","- ",,"","N","-",0,0,"B",2005,"FORD","A","01","00","A","","-","-"
"2320219",1,"1","N","M",21,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2001,"HONDA","A","01","00","O","","-","-"
"2320219",2,"1","N","M",69,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1992,"ACURA","A","01","00","W","","-","-"
"2320219",3,"1","Y","F",27,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2004,"HONDA","A","01","00","W","","-","-"
"2320227",1,"1","Y","M",40,"A","-","N","A","G","N","-","3","-","-","- ",,"","N","-",0,0,"B",1989,"FORD","D","22","00","H","","-","-"
"2320227",2,"1","N","F",40,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"H",2001,"VOLKSWAGEN","A","01","00","W","","-","-"
"2322039",1,"1","Y","F",40,"A","-","N","P","G","Y","-","3","-","-","- ",,"","N","-",0,0,"L",1997,"LEXUS","A","07","00","A","","-","-"
"2322039",2,"1","N","F",46,"A","-","N","P","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1990,"FORD","H","14","00","W","","-","-"
"2322046",1,"1","Y","-",998,"A","-","S","P","B","","-","3","-","-","- ",,"","N","-",0,0,"B",,"-","-","99","00","","","-","-"
"2322046",2,"1","N","F",46,"A","-","S","P","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2000,"LEXUS","A","01","00","W","","-","-"
"2322063",1,"1","N","M",69,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2005,"CHRYSLER","A","01","00","W","","-","-"
"2322063",2,"1","Y","M",52,"A","-","N","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"J",1997,"TOYOTA","D","22","00","W","","-","-"
"2322078",1,"1","N","F",47,"A","-","N","G","-","Y","-","C","-","-","- ",,"","G","-",0,0,"A",2003,"INFINITI","A","01","00","O","","-","-"
"2322078",2,"1","Y","-",998,"G","G","N","B","-","","-","D","-","-","- ",,"","G","-",0,0,"B",,"-","A","01","00","","","-","-"
"2326026",1,"1","Y","F",37,"A","-","N","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"H",2001,"INFINITI","A","07","00","W","","-","-"
"2326026",2,"1","N","F",52,"A","-","N","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"H",1985,"MERCEDES-BENZ","A","01","00","H","","-","-"
"2326258",1,"1","Y","M",50,"A","-","N","P","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1990,"FORD","F","26","00","W","","-","-"
"2326258",2,"1","N","M",23,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"H",1998,"BUICK","A","01","00","W","","-","-"
"2326258",3,"1","N","F",25,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1996,"CHEVROLET","A","01","00","W","","-","-"
"2326258",4,"1","N","M",36,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2005,"MAZDA","A","01","00","A","","-","-"
"2330146",1,"1","Y","F",21,"A","-","S","P","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1985,"TOYOTA","A","01","00","W","","-","-"
"2330146",2,"1","N","M",26,"A","-","S","P","G","Y","-","3","-","-","- ",,"","N","-",0,1,"B",1989,"HONDA","A","01","00","O","","-","-"
"2330158",1,"1","N","M",35,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"B",2005,"MAZDA","A","01","00","A","","-","-"
"2330158",2,"1","Y","F",24,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"R",2003,"MITSUBISHI","A","01","00","W","","-","-"
"2331847",1,"1","Y","F",47,"A","-","N","G","-","Y","-","C","-","-","- ",,"","G","-",0,0,"B",2003,"AUDI","A","01","00","W","","-","-"
"2331847",2,"1","N","F",30,"A","-","N","G","-","Y","-","C","-","-","- ",,"","G","-",0,0,"H",2006,"HYUNDAI","A","01","00","A","","-","-"
"2331855",1,"1","N","M",40,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"A",2004,"MAZDA","A","01","00","W","","-","-"
"2331855",2,"1","N","F",53,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2003,"HONDA","A","01","00","W","","-","-"
"2331855",3,"1","Y","M",18,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1999,"MERCURY","A","01","00","A","","-","-"
"2345949",1,"1","Y","M",23,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2005,"CHEVROLET","D","22","00","O","","-","-"
"2345949",2,"1","N","M",63,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1995,"MAZDA","A","08","00","A","","-","-"
"2345959",1,"1","N","F",58,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2000,"FORD","A","01","00","W","","-","-"
"2345959",2,"2","Y","M",33,"A","-","E","-","-","O","-","3","-","-","- ",,"","N","-",0,1,"-",,"-","N","60","00","W","","-","-"
"2348044",1,"1","Y","M",40,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1998,"AUDI","A","01","00","W","","-","-"
"2348044",2,"1","N","F",33,"A","-","S","L","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2000,"CHEVROLET","A","08","00","A","","-","-"
"2348044",3,"1","N","M",33,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2002,"SUBARU","A","01","00","W","","-","-"
"2348044",4,"1","N","F",37,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1997,"ACURA","A","01","00","W","","-","-"
"2348076",1,"1","N","F",31,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1993,"HONDA","A","01","00","A","","-","-"
"2348076",2,"1","N","M",37,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1993,"LEXUS","A","01","00","O","","-","-"
"2348076",3,"1","Y","F",41,"A","-","S","L","G","Y","-","3","-","-","- ",,"","O","-",0,0,"B",1998,"NISSAN","A","08","00","A","","-","-"
"2349028",1,"1","Y","F",42,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"R",2001,"ACURA","A","01","00","O","","-","-"
"2349028",2,"1","N","M",52,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1997,"HONDA","A","01","00","W","","-","-"
"2349028",3,"1","N","F",54,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",1997,"BMW","A","01","00","A","","-","-"
"2349028",4,"1","N","F",17,"A","-","N","M","G","Y","-","-","-","-","- ",,"","N","-",0,0,"A",1997,"MERCEDES-BENZ","A","01","00","W","","-","-"
"2352606",1,"1","Y","F",39,"A","-","N","G","-","Y","-","-","-","-","- ",,"","N","-",0,0,"J",1998,"PONTIAC","A","01","00","W","","-","-"
"2352606",2,"1","N","M",35,"A","-","N","G","-","Y","-","-","-","-","- ",,"","N","-",0,0,"B",2000,"HONDA","A","08","00","H","","-","-"
"2352675",1,"1","Y","-",998,"G","G","S","B","-","","-","3","-","-","- ",,"","H","-",0,0,"G",,"OTHER - AUTO","A","01","00","","","-","-"
"2354213",1,"1","Y","M",40,"A","-","N","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"J",1997,"BMW","A","01","00","O","","-","-"
"2354213",2,"1","N","M",61,"A","-","N","P","G","Y","-","3","-","-","- ",,"","G","-",0,0,"B",1995,"OTHER - TRUCK","G","25","33","W","","-","-"
"2364105",1,"1","N","M",42,"A","-","N","M","G","Y","-","3","-","","25",22350,"","A","-",0,0,"B",2004,"BMW","A","01","00","O","","-","-"
"2364105",2,"1","N","F",42,"A","-","N","M","G","Y","-","3","-","","25",22350,"","A","-",0,0,"B",1999,"TOYOTA","A","01","00","A","","-","-"
"2364105",3,"1","Y","M",41,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",2001,"TOYOTA","A","01","00","O","","-","-"
"2364105",4,"1","N","F",48,"A","-","N","M","G","Y","-","3","-","-","- ",,"","N","-",0,1,"B",2005,"MERCEDES-BENZ","A","01","00","O","","-","-"
"2367571",1,"1","Y","M",33,"A","-","N","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"B",1997,"HONDA","A","01","00","O","","-","-"
"2382650",1,"1","Y","M",24,"B","-","N","A","G","Y","-","3","-","","31",22107,"","A","-",0,0,"C",1987,"FORD","D","22","00","H","","-","-"
"2382654",1,"1","Y","M",42,"A","-","N","M","G","Y","-","3","-","-","- ",,"","F","H",0,0,"B",1994,"FORD","D","22","00","H","-","-","-"
"2382654",2,"1","N","M",45,"A","-","N","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"A",1998,"HONDA","A","01","00","W","","-","-"
"2382664",1,"1","Y","M",23,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1992,"HONDA","A","01","00","H","","-","-"
"2382664",2,"1","N","M",34,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"A",2001,"INFINITI","A","01","00","O","","-","-"
"2382685",1,"1","Y","M",18,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"R",2001,"GMC","D","22","00","H","","-","-"
"2382719",1,"1","Y","M",51,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"B",2001,"INFINITI","A","01","00","A","","-","-"
"2382719",2,"1","N","F",54,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"H",2000,"BUICK","A","01","00","W","","-","-"
"2382743",1,"1","Y","M",55,"A","-","N","M","G","N","-","3","-","-","- ",,"","N","-",0,1,"B",2003,"TOYOTA","D","22","00","O","","-","-"
"2382763",1,"1","Y","F",24,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"J",1995,"FORD","A","01","00","W","","-","-"
"2382763",2,"1","N","M",16,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"B",1995,"FORD","A","07","00","W","","-","-"
"2382763",3,"1","N","F",45,"A","-","S","M","G","N","-","3","-","-","- ",,"","N","-",0,1,"B",2003,"GMC","D","22","00","H","","-","-"
"2385297",1,"1","Y","M",42,"G","G","S","M","W","N","-","3","-","-","- ",,"","N","-",0,1,"R",2005,"TRIUMPH","C","02","00","W","","-","-"
"2385353",1,"1","Y","M",30,"A","-","S","M","G","N","-","3","-","-","- ",,"","N","-",0,0,"R",1999,"FORD","D","22","00","W","","-","-"
"2385353",2,"1","N","M",28,"A","-","S","M","G","Y","-","3","-","","25",22350,"","A","-",0,0,"B",1992,"LEXUS","A","01","00","W","","-","-"
"2388837",1,"1","Y","M",28,"A","-","S","G","-","Y","-","C","-","-","- ",,"","G","-",0,0,"B",2005,"FORD","D","22","00","W","","-","-"
"2388837",2,"1","N","M",25,"A","-","S","L","-","Y","-","C","-","-","- ",,"","G","-",0,0,"A",2003,"MAZDA","D","22","00","W","","-","-"
"2388837",3,"1","N","M",35,"A","-","S","G","-","Y","-","C","-","-","- ",,"","G","-",0,0,"A",2004,"VOLVO","A","01","00","W","","-","-"
"2388837",4,"1","N","M",50,"A","-","S","G","-","Y","-","C","-","-","- ",,"","G","-",0,0,"A",1999,"CHEVROLET","D","22","00","B","","-","-"
"2388837",5,"1","N","M",49,"A","-","S","G","-","Y","-","C","-","-","- ",,"","G","-",0,0,"A",2001,"NISSAN","A","01","00","W","","-","-"
"2389693",1,"1","Y","M",46,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,0,"B",2000,"MERCEDES-BENZ","A","01","00","W","","-","-"
"2389693",2,"1","N","F",28,"A","-","S","M","G","Y","-","3","-","-","- ",,"","G","-",0,1,"A",2003,"MERCEDES-BENZ","A","01","00","H","","-","-"
"2389713",1,"1","Y","M",35,"B","-","N","L","G","N","-","3","-","","31",22107,"","A","-",0,1,"R",1989,"BMW","A","01","00","H","","-","-"
"2393523",1,"1","Y","M",75,"A","-","S","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"B",2005,"TOYOTA","A","01","00","W","","-","-"
"2393523",2,"1","N","F",28,"A","-","S","M","G","Y","-","3","-","-","- ",,"","H","-",0,0,"H",2004,"SUBARU","-","- ","00","O","","-","-"
"2405813",1,"1","Y","F",26,"A","-","S","M","G","N","-","3","-","-","- ",,"","N","-",0,0,"B",1995,"HONDA","A","01","00","H","","-","-"
"2405813",2,"1","N","M",23,"A","-","S","M","G","Y","-","3","-","-","- ",,"","N","-",0,0,"H",2002,"KIA","A","01","00","W","","-","-"
"2409723",1,"1","Y","M",41,"A","-","N","L","-","Y","-","C","-","-","- ",,"","H","-",0,0,"B",1996,"FORD","A","07","00","O","","-","-"
